IMAGE\LABEL	airplane	bare-soil	buildings	cars	chaparral	court	dock	field	grass	mobile-home	pavement	sand	sea	ship	tanks	trees	water
denseresidential94	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential95	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential96	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
denseresidential97	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
denseresidential98	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
denseresidential99	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0
forest00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest08	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
forest09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
forest99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
freeway00	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway01	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway02	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway03	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway04	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway05	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway06	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway07	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway08	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway09	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway10	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway11	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway12	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway13	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway14	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway15	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway16	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway17	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway18	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway19	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway20	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway21	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway22	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway23	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway24	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway25	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway26	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway27	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway28	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway29	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway30	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway31	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway32	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway33	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway34	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway35	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway36	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway37	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway38	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway39	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway40	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway41	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway42	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway43	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway44	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway45	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway46	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway47	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway48	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway49	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway50	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway51	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway52	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway53	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway54	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway55	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway56	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway57	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway58	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
freeway59	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway60	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
freeway61	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
freeway62	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
freeway63	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
freeway64	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway65	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway66	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway67	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway68	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway69	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway70	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway71	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway72	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway73	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway74	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway75	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway76	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway77	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway78	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway79	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway80	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway81	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway82	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway83	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway84	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway85	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway86	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway87	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway88	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
freeway89	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway90	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
freeway91	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway92	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway93	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
freeway94	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
freeway95	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
freeway96	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway97	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
freeway98	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
freeway99	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse00	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse01	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse02	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse03	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse04	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse05	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse06	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse07	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse08	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse09	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse10	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse12	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse13	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse14	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse15	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse16	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse17	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse18	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse19	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse20	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse21	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse22	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse23	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse24	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse25	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse26	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse27	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse28	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
golfcourse29	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golfcourse30	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse31	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golfcourse32	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse33	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
golfcourse34	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
golfcourse35	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse36	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
golfcourse37	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse38	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golfcourse39	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse40	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
golfcourse41	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse42	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse43	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse44	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse45	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse46	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse47	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse48	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse49	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse50	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse51	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse52	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse53	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse54	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse55	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse56	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse57	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse58	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse59	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
golfcourse60	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse61	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse62	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse63	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse64	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golfcourse65	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse66	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
golfcourse67	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse68	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse69	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse70	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse71	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse72	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse73	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse74	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse75	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse76	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse77	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse78	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse79	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse80	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse81	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse82	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse83	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse84	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse85	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse86	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse87	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse88	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse89	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
golfcourse90	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse91	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse92	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
golfcourse93	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse94	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse95	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0
golfcourse96	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse97	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
golfcourse98	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
golfcourse99	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
harbor00	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor01	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor02	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor03	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor04	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor05	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor06	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor07	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor08	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor09	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor10	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor11	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor12	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor13	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor14	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor15	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor16	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor17	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor18	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor19	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor20	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor21	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor22	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor23	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor24	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor25	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor26	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor27	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor28	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor29	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor30	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor31	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor32	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor33	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor34	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor35	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor36	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor37	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor38	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor39	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor40	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor41	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor42	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor43	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor44	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor45	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor46	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
harbor47	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
